Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar,abbreviation,abbreviation_for_term,plural,plurality_of_term,misspelling,misspelling_for_term,initialism,initialism_for_term,synonym,synonym_for_term,attribute,property,process,matter
3433,tamaite,Noun,"A monoclinic-prismatic mineral containing aluminum, barium, calcium, hydrogen, manganese, oxygen, potassium, silicon, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3484,tamarugite,Noun,"A monoclinic-prismatic colorless mineral containing aluminum, hydrogen, oxygen, sodium, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3749,tancoite,Noun,"An orthorhombic-dipyramidal mineral containing aluminum, hydrogen, lithium, oxygen, phosphorus, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3780,taneyamalite,Noun,"A triclinic-pedial mineral containing aluminum, calcium, hydrogen, iron, magnesium, manganese, oxygen, silicon, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
3808,tangeite,Noun,"A calcium, copper vanadate mineral, CaCu(VO4)(OH)", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4217,tantalcarbide,Noun,An isometric-hexoctahedral yellow gray mineral containing carbon and tantalum., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4236,tantalite,Noun,"A dark-brown mineral that is an ore of tantalum and niobium, of the chemical formula (Fe, Mn) Ta2O6.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4268,tanteuxenite-(Y),Noun,"A brown or black coloured orthorhombic mineral containing hydrogen, niobium, oxygen, tantalum, titanium and yttrium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4271,tantite,Noun,A triclinic-pedial colorless mineral containing oxygen and tantalum., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4786,taramellite,Noun,"An orthorhombic-dipyramidal mineral containing barium, boron, chlorine, iron, lead, magnesium, oxygen, silicon, and titanium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4787,taramite,Noun,"A monoclinic-prismatic mineral containing aluminum, calcium, hydrogen, iron, oxygen, silicon, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4791,taranakite,Noun,"A trigonal-hexagonal scalenohedral mineral containing aluminum, hydrogen, oxygen, phosphorus, and potassium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4812,tarapacaite,Noun,"An orthorhombic-dipyramidal mineral containing chromium, oxygen, and potassium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
4856,tarbuttite,Noun,"A triclinic-pinacoidal mineral containing hydrogen, oxygen, phosphorus, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5049,tarkianite,Noun,"An isometric-hextetrahedral black mineral containing copper, iron, molybdenum, rhenium, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5402,taseqite,Noun,A complex yellow-brown mineral found in Greenland., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5625,tatarskite,Noun,"An orthorhombic mineral containing calcium, carbon, chlorine, hydrogen, magnesium, oxygen, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5797,tatyanaite,Noun,"An orthorhombic pink mineral containing copper, palladium, platinum, and tin.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
5926,tausonite,Noun,"An isometric-hexoctahedral mineral containing oxygen, strontium, and titanium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
6042,tavorite,Noun,"A triclinic mineral containing hydrogen, iron, lithium, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
6454,tazheranite,Noun,A rare zirconium mineral., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
6841,teallite,Noun,"An orthorhombic-dipyramidal mineral containing lead, sulfur, and tin.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
7773,tectosilicate,Noun,"Any of various silicate minerals, mostly aluminosilicates, with a three-dimensional framework of silicate tetrahedra with SiO2 or a 1:2 ratio, making up the greater part of Earth's crust", mineralogy,Synonym: framework silicate,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
7822,tedhadleyite,Noun,"A triclinic-pinacoidal bluish white mineral containing bromine, chlorine, iodine, mercury, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
7986,teepleite,Noun,"A tetragonal-ditetragonal dipyramidal mineral containing boron, chlorine, hydrogen, oxygen, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8118,tegengrenite,Noun,"A trigonal dark red mineral containing antimony, magnesium, manganese, oxygen, silicon, titanium, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8194,teineite,Noun,"An orthorhombic-disphenoidal mineral containing copper, hydrogen, oxygen, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8223,tektosilicate,Noun,"Any silicate, of formula (SiO2)n in which each tetrahedral group shares all of its oxygen atoms with neighboring groups.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
8250,telargpalite,Noun,"An isometric steel gray mineral containing palladium, silver, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9502,tellurantimony,Noun,A trigonal-hexagonal scalenohedral silver white mineral containing antimony and tellurium., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9526,telluride,Noun,sylvanite," uncountable, mineralogy",,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9538,tellurite,Noun,"A yellowish mineral, tellurium dioxide (TeO2).", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9548,tellurobismuthite,Noun,A soft dull grey mineral form of bismuth telluride., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9553,tellurohauchecornite,Noun,"A tetragonal-ditetragonal dipyramidal bronze mineral containing bismuth, nickel, sulfur, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9564,telluronevskite,Noun,"A trigonal-hexagonal scalenohedral steel gray mineral containing bismuth, lead, selenium, sulfur, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9567,telluropalladinite,Noun,A monoclinic-prismatic silver white mineral containing palladium and tellurium., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9716,telyushenkoite,Noun,"A trigonal-hexagonal scalenohedral mineral containing aluminum, beryllium, cesium, fluorine, oxygen, potassium, rubidium, silicon, sodium, and zinc.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
9719,temagamite,Noun,"An orthorhombic gray mineral containing mercury, palladium, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10618,tengchongite,Noun,"An orthorhombic-disphenoidal yellow mineral containing calcium, hydrogen, molybdenum, oxygen, and uranium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10653,tennantite,Noun,"A sulfide mineral of iron, copper and arsenic that is an ore of copper", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
10790,tenorite,Noun,A mineral form of cupric oxide, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
11223,tephroid,Noun,A variety of tephrite., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
11225,tephroite,Noun,"An orthorhombic-dipyramidal mineral containing manganese, oxygen, and silicon.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
11638,terlinguaite,Noun,"A monoclinic-prismatic mineral containing chlorine, mercury, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
11959,ternesite,Noun,"An orthorhombic-dipyramidal mineral containing calcium, oxygen, silicon, and sulfur.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
11964,ternovite,Noun,"A monoclinic white mineral containing calcium, hydrogen, magnesium, niobium, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
12103,terranovaite,Noun,"An orthorhombic-dipyramidal mineral containing aluminum, calcium, hydrogen, magnesium, oxygen, potassium, silicon, and sodium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
12392,terskite,Noun,"An orthorhombic-pyramidal mineral containing hydrogen, manganese, oxygen, silicon, sodium, and zirconium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
12471,tertschite,Noun,"A monoclinic snow white mineral containing boron, calcium, hydrogen, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
12478,teruggite,Noun,"A monoclinic-prismatic colorless mineral containing arsenic, boron, calcium, hydrogen, magnesium, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
12511,teschemacherite,Noun,"An orthorhombic-dipyramidal mineral containing carbon, hydrogen, nitrogen, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
12749,testibiopalladite,Noun,"An isometric-tetartoidal mineral containing antimony, palladium, and tellurium.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
13309,tetradymite,Noun,a grey mineral that is mostly a mixed sulfide of bismuth and tellurium, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
13346,tetraferriphlogopite,Noun,Unusually iron-rich phlogopite., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
13348,tetraferroplatinum,Noun,A tetragonal-ditetragonal dipyramidal white mineral containing iron and platinum., mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
13421,tetrahedrite,Noun,"A complex ore of copper, a mixed sulfide of copper, iron, zinc, silver and antimony.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
13862,tetrarooseveltite,Noun,"A tetragonal-dipyramidal mineral containing arsenic, bismuth, and oxygen.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
13937,tetrataenite,Noun,The tetragonal crystalline form of taenite, mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
13987,tetrawickmanite,Noun,"A tetragonal-dipyramidal mineral containing hydrogen, manganese, oxygen, and tin.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
14408,thadeuite,Noun,"An orthorhombic-disphenoidal yellow orange mineral containing calcium, fluorine, hydrogen, iron, magnesium, manganese, oxygen, and phosphorus.", mineralogy,,False,False,False,False,False,,False,,False,,False,,False,,False,False,False,True
