Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,archaic,slang,vulgar
51140,multitheism,Noun,Polytheism, dated,"1933, Buddhist Society (London, England), The Middle Way, p. 90: This forceful imposition of monotheism and impossibly high moral standards on the slow evolutionary process of multitheism in which people were still learning to live with their gods created guilt, anxiety and fear of the new god.",False,False,False,False
51401,mum,Noun,ma'am; a term of respect for an older woman," dated, colloquial","1840, Charles Dickens, Master Humphrey's Clock, Volume 1, 1851, page 130, Wy, mum, said Mr. Weller, I dont think youll see a many sich, and thats the truth. But if my son Samivel vould give me my vay, mum, and dis-pense with hismight I wenter to say the vurd? What word Mr Weller? said the housekeeper, blushing slightly. Petticuts, mum, returned that gentleman, laying his had upon the garments of his grandson. If my son Samivel vould only dis-pense vith these here, youd see sich a alteration in his appearance, as the imagination cant depicter! 1885, Mark Twain, The Adventures of Huckleberry Finn, 2011, unnumbered page, Then she took off the hank and looked me straight in the face, and very pleasant, and says: Come, now, whats your real name? Wh what, mum? Whats your real name? Is it Bill, or Tom, or Bob? Or what is it?",False,False,False,False
51509,mummy,Verb,To mummify.," transitive, dated",,False,False,False,False
51532,mummyhood,Noun,The state or condition of being a mummy; mummification., dated,,False,False,False,False
51560,mumps,Noun,A gloomy or sullen silence., dated,,False,False,False,False
51655,mundificant,Adjective,Serving to cleanse and heal., dated,,False,False,False,False
51656,mundificant,Noun,A mundificant ointment or plaster., dated,,False,False,False,False
51801,munjistine,Noun,A yellow pigment found in munjeet, dated,"1867, Andrew Ure, Robert Hunt, Ure's dictionary of arts, manufactures and mines The excess of the bisulphide of carbon having been removed by distillation, the bright red extract, consisting chiefly of a mixture of munjistine and purpurine, is treated repeatedly with moderate quantities of boiling water and filtered.",False,False,False,False
52012,murdersome,Adjective,murderous, dated,,False,False,False,False
52284,muscadin,Noun,"dandy, coxcomb", dated,,False,False,False,False
52343,muscle boy,Noun,"A goon, thug, muscular henchman.", dated,,False,False,False,False
52798,musicassette,Noun,compact cassette, dated,,False,False,False,False
52815,musicker,Noun,A musician.," dated, colloquial or dialectal",,False,False,False,False
53078,must needs,Verb,"A pleonastic intensification of must using the adverb needs, meaning must necessarily", dated,"c. 1596-97, William Shakespeare, The Merchant of Venice, Act IV, Scene i[1]: [] I have spoke thus much To mitigate the justice of thy plea; Which if thou follow, this strict court of Venice Must needs give sentence 'gainst the merchant there. c. 1610-11, William Shakespeare, The Tempest, Act III, Scene iii[2]: [] I needs must rest me.",False,False,False,False
53307,mutatis mutandis,Adverb,"With the necessary changes being made, with the necessary modifications"," dated, law","a. 1525, The Coventry Leet Book, page 595:And like billes, mutatis mutandis, were put In ayenst Gloucestre Worcestre 1863, H.M.'s Public Record Office, Calendar of State Papers, Foreign Series, of the Reign of Elizabeth, volume VII, page 141:26 May 1564. M. to Mr. Tipton, and another (mutatis mutandis) to Mr. Cuerton. Pp.3. 1962, Samuel Edward Finer, chapter 2, in The Man on Horseback: The Role of the Military in Politics:What is said of the army here is to be taken also to apply, mutatis mutandis, to the air force and the navy. 1962, Norman Malcolm, chapter 15, in Dreaming:Similar considerations apply, mutatis mutandis, to the example of nightmare imagined by Brown.",False,False,False,False
53387,mutic,Adjective,Having no pointed process or awn; awnless," botany, dated","1875, John Claudius Loudon, Trees and Shrubs:Pollen masses applied to the dilated tops of the corpuscles of the stigma, solitary, or composed of 4 confluent ones. Stigma almost mutic.",False,False,False,False
53388,mutic,Adjective,"Lacking certain defensive structures, such as spines or claws"," zoology, dated","1922, Burle Jackson Jones, The Wing Veins of Insects, volume 1, page 202:Tibiae frequently mutic and very distinctly more slender toward its apex.",False,False,False,False
53622,muurkas,Noun,An ornamental cupboard built into a wall.," dated, South Africa",,False,False,False,False
53639,muxy,Adjective,"soft, sticky, and dirty"," Britain, dialectal, dated",,False,False,False,False
54710,myotomy,Noun,"An anatomical dissection of a body, especially one used for instructional purposes.", dated,,False,False,False,False
55072,mystery ship,Noun,"One of the secret British Q-ships, also known as ""decoy vessels"" or ""special service ships"", which served as submarine decoy vessels during World War I."," dated, boats",,False,False,False,False
148,xanthogen,Noun,"Formerly, a hypothetical radical supposed to be characteristic of xanthic acid."," chemistry, dated",,False,False,False,False
173,xanthomelanous,Adjective,"Having yellow, brown, or olive skin and black hair."," anthropology, dated",,False,False,False,False
195,xanthophyllite,Noun,A synonym of clintonite," mineralogy, outdated","The International Mineralogical Association's Commission on New Minerals, Nomenclature and Classification (CNMNC) recommends using clintonite as a replacement in all cases.[1]",False,False,False,False
688,xenyl,Noun,The univalent radical derived from diphenyl," organic chemistry, dated",,False,False,False,False
762,xerodermia,Noun,"xeroderma 1900 January, Epitome: Therapeutics, in Medical Review, volume 3, number 16, page 43:A boy, aged 9, had suffered from xerodermia since the second month of life."," medicine, dated",,False,False,False,False
797,xeronate,Noun,Any salt of xeronic acid," chemistry, dated","1887, Henry Enfield Roscoe, A treatise on chemistry: Volume 3, Part 2 When dissolved in ammonia, and calcium chloride added, a crystalline precipitate is formed of calcium xeronate, C8H10O4Ca + H2O, and this when treated with hydrochloric acid does not yield xeronic acid, but is transformed again into the anhydride.",False,False,False,False
1066,xylate,Noun,Any salt or ester of xylic acid," organic chemistry, dated","1878, George Fownes, Elementary chemistry, theoretical and practical The xylic and paraxylic acids are separated by the different solubility of their calcium salts, the xylate being the more soluble of the two.",False,False,False,False
1081,xylenyl,Noun,xylyl, dated,,False,False,False,False
1084,xylidic,Adjective,"Of or pertaining to either of two acids derived from xylic acid and related compounds, metameric with uvitic acid."," chemistry, dated",,False,False,False,False
1166,xyloidin,Noun,"An explosive compound resembling pyroxylin, obtained by the action of nitric acid on starch."," organic chemistry, dated",,False,False,False,False
1253,xyloplastic,Adjective,Made from wood pulp shaped in a mould.," dated, engineering",,False,False,False,False
1265,xylorcin,Noun,A derivative of xylene obtained as a white crystalline substance that turns red on exposure to air.," chemistry, dated",,False,False,False,False
170,RELP,Noun,Acronym of residual excited linear prediction," telecommunications, dated",A speech coding algorithm.,False,False,False,False
616,Rabbinism,Noun,Rabbinic Judaism, dated,,False,False,False,False
711,Ram-jam,Noun,A person of vaguely Middle Eastern ethnicity," dated, nonce word","1863, The Eagle: A Magazine - Volumes 3-4, page 280:It is not a conclusive proof of our being enlightened Christians, that we sneer and misinterpret bygone creeds, as though in the old Greek and Roman poetry were shewn nothing worthier than Fetish idols, rotten mummies, Australasian Ram-Jams and Ethiopian Mumbo-Jumbos. 1876, Punch - Volumes 69-73, page 276:Rupees,"" I answered, before an admiring crowd of Ram-jams, Rajahs, and such like. 1906, Edward Frederic Benson, The Angel of Pain - Volume 0, page 16:He lives in the New Forest, Lady Ellington, and if when you are passing you hear the puffs of a loud steam-engine somewhere near Brockenhurst you will know it is Tom doing deep breathing. He expects in time to become a Ram-jam or something, by breathing himself into Raj-pan-puta. 1985, The Spectator - Volume 254, page 15:No problem, I was still 'black and beautiful', and they were something else, Indian or Pakistani; 'Ram-jams' was what we called them or 'those at the corner house'.",False,False,False,False
915,Red Chinese,Adjective,pertaining to the People's Republic of China, dated,,False,False,False,False
917,Red Chinese,Noun,a national of the People's Republic of China, dated,,False,False,False,False
918,Red Chinese,Noun,a communist from China, dated,,False,False,False,False
