0,1,10,11,12,13,14,15,16,17,2,3,4,5,6,7,8,9,Unnamed: 0,abbreviation,abbreviation_for_term,acronym,acronym_for_term,antonym,antonym_for_term,astrology,attribute,attributive_form,attributive_form_for_term,body,childish,colloquial,dated,definition,disease,domain,domain2,euphemistic,field,folklore,humorous,informal,jargon,literary,literature,main_noun_maria,main_noun_nltk,matter,measure,misspelling,misspelling_for_term,mythology,nonstandard,obsolete,offensive,plural,plural_for_term,pos,process,property,rare,role,slang,slur,supplementary_info,synonym,synonym_for_term,term,theology,units,vulgar
disease,,,,,,,,,,,,,,,,,,8116,False,,False,,False,,False,False,False,,False,False,False,False,"An infectious bacterial disease of cattle and swine, sometimes transmitted to man, characterized by the formation of painful abscesses in the mouth, lungs, or gastrointestinal tract, caused by Actinomyces israelii, Actinomyces gerencseriae, and Propionibacterium propionicum.",True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,actinomycosis,False,False,False
disease,,,,,,,,,,,,,,,,,,8719,False,,False,,False,,False,False,False,,False,False,False,False,A disease of unknown cause that affects oaks in the United Kingdom.,True, botany,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,acute oak decline,False,False,False
disease,etc,,,,,,,,,,,,,,,,,10318,False,,False,,False,,False,False,False,,False,False,False,False,Any disease etc,True, pathology,False,False,False,False,False,False,False,False,False,,disease etc,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,caused by an excessive amount of body fat,False,,adiposopathy,False,False,False
disease,,,,,,,,,,,,,,,,,,11324,False,,False,,False,,False,False,False,,False,False,False,False,A degenerative genetic disease in which myelin is lost from nerve cells in the brain,True, medicine,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,adrenoleukodystrophy,False,False,False
disease,,,,,,,,,,,,,,,,,,11335,False,,False,,False,,False,False,False,,False,False,False,False,Any disease of the adrenal glands or the suprarenal glands,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,adrenopathy,False,False,False
disease,,,,,,,,,,,,,,,,,,13833,False,,False,,False,,False,False,False,,False,False,False,False,"disease caused by aflatoxin 1987, M",True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"S. Zuber, E. B. Lillehoj, B. L. Renfro, Aflatoxin in Maize: A Proceedings of the Workshop, El Batan, Mexico The most obvious consequence of aflatoxicosis in animals is mortality, which does not require highly trained personnel to diagnose and quantify.",False,,aflatoxicosis,False,False,False
disease,,,,,,,,,,,,,,,,,,16367,False,,False,,False,,False,False,False,,False,False,False,False,Something which ails one; a disease; sickness,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,"1922, Michael Arlen, 2/9/1, in Piracy: A Romantic Chronicle of These Days[1]:He had always been remarkably immune from such little ailments, and had only once in his life been ill, of a vicious pneumonia long ago at school. He hadn't the faintest idea what to with a cold in the head, he just took quinine and continued to blow his nose.",False,,ailment,False,False,False
disease,,,,,,,,,,,,,,,,,,18190,False,,False,,False,,False,False,False,,False,False,False,False,"A chronic disease caused by compulsive and uncontrollable consumption of alcoholic beverages, leading to addiction and deterioration in health and social functioning",True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,Synonym: dipsomania,False,,alcoholism,False,False,False
disease,,,,,,,,,,,,,,,,,,18894,False,,False,,False,,False,False,False,,False,False,False,False,"A painful disease that is characterized by erythema, edema, functional impairment and sensory and vasomotor disturbance",True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,algodystrophy,False,False,False
disease,,,,,,,,,,,,,,,,,,22691,False,,False,,False,,False,False,False,,False,False,False,False,A disease of the lungs caused by aluminum dust.,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,aluminosis,False,False,False
disease,,,,,,,,,,,,,,,,,,25054,False,,False,,False,,False,False,False,,False,False,False,False,An infectious disease caused by the parasitic protozoan Entamoeba histolytica; amoebic dysentery.,True, medicine,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,amoebiasis,False,False,False
disease,,,,,,,,,,,,,,,,,,25063,False,,False,,False,,False,False,False,,False,False,False,False,Any disease caused by the presence of an amoeba or other protozoan,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,amoebiosis,False,False,False
storage,disease,,,,,,,,,type,,,,,,,,26118,False,,False,,False,,False,False,False,,False,False,False,False,Glycogen storage disease type IV,True,,False,False,False,False,False,False,False,False,False,,storage disease type,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,amylopectinosis,False,False,False
disease,,,,,,,,,,,,,,,,,,27006,False,,False,,False,,False,False,False,,False,False,False,False,"A disease of ruminants and sometimes humans caused by infection with Anaplasma bacteria, normally transmitted by hard ticks.",True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,anaplasmosis,False,False,False
disease,,,,,,,,,,,,,,,,,,27411,False,,False,,False,,False,False,False,,False,False,False,False,"A disease in turnips, produced by one of the slime-fungi, and usually the result of improper cultivation.",True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,anbury,False,False,False
disease,,,,,,,,,,,,,,,,,,28557,False,,False,,False,,False,False,False,,False,False,False,False,Any disease of the heart and blood vessels,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,angiocardiopathy,False,False,False
disease,,,,,,,,,,,,,,,,,,28701,False,,False,,False,,False,False,False,,False,False,False,False,Any disease of the blood vessels.,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,angiopathy,False,False,False
disease,,,,,,,,,,,,,,,,,,28737,False,,False,,False,,False,False,False,,False,False,False,False,Any disease of the blood vessels,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,angiosis,False,False,False
disease,,,,,,,,,,,,,,,,,,29360,False,,False,,False,,False,False,False,,False,False,False,False,A disease due to inhaling the poisonous fumes present in the manufacture of aniline.,True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,anilinism,False,False,False
disease,,,,,,,,,,,,,,,,,,29644,False,,False,,False,,False,False,False,,False,False,False,False,"A particular human disease, caused by deletion of part of chromosome 11, and causing aniridia and other problems.",True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,aniridia-Wilms' tumor syndrome,False,False,False
disease,,,,,,,,,,,,,,,,,,29649,False,,False,,False,,False,False,False,,False,False,False,False,"The disease caused by infection with Anisakis worms (usually through eating raw fish), characterised by violent abdominal pain, nausea, and vomiting.",True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,anisakiasis,False,False,False
arthritis,disease,,,,,,,,,,,,,,,,,29890,False,,False,,False,,False,False,False,,False,False,False,False,A particular arthritis disease that affects usually the joints between vertebrae and the sacroiliac joint.,True, medicine,False,False,False,False,False,False,False,False,False,,arthritis disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,ankylosing spondylitis,False,False,False
disease,,,,,,,,,,,,,,,,,,31743,False,,False,,False,,False,False,False,,False,False,False,False,"The human disease that can occur in humans through contact with infected herbivores, tissue from infected animals, or high concentrations of anthrax spores, but is not usually spread between humans, with symptoms including lesions on the skin or in the lungs, often fatal.",True,,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,anthrax,False,False,False
disease,,,,,,,,,,,,,,,,,,31936,False,,False,,False,,False,False,False,,False,False,False,False,Any disease that is spread from humans to animals.,True, medicine,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,anthroponosis,False,False,False
disease,,,,,,,,,,,,,,,,,,37892,False,,False,,False,,False,False,False,,False,False,False,False,Any disease of the aorta,True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,aortopathy,False,False,False
disease,,,,,,,,,,,,,,,,,,38436,False,,False,,False,,False,False,False,,False,False,False,False,foot-and-mouth disease,True, veterinary medicine,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,aphtha,False,False,False
disease,,,,,,,,,,,,,,,,,,38638,False,,False,,False,,False,False,False,,False,False,False,False,"A rare disease in which the bone marrow and the hematopoietic stem cells that reside there are damaged, causing pancytopenia.",True," medicine, hematology",False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,aplastic anemia,False,False,False
disease,,,,,,,,,,,,,,,,,,41504,False,,False,,False,,False,False,False,,False,False,False,False,"A neuropathic disease caused by the inflammation of the arachnoid, one of the membranes that surround and protect the nerves of the spinal cord.",True, pathology,False,False,False,False,False,False,False,False,False,,disease,False,False,False,,False,False,False,False,False,,Noun,False,False,False,False,False,False,,False,,arachnoiditis,False,False,False
