Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute
14674,thank,Verb,To express gratitude or appreciation toward, transitive,"She thanked him for the lift. 1900, L. Frank Baum, The Wonderful Wizard of Oz Chapter 23 The Scarecrow and the Tin Woodman and the Lion now thanked the Good Witch earnestly for her kindness; and Dorothy exclaimed: [] 1913, Joseph C. Lincoln, chapter 4, in Mr. Pratt's Patients:I told him about everything I could think of; and what I couldn't think of he did. He asked about six questions during my yarn, but every question had a point to it. At the end he bowed and thanked me once more. As a thanker he was main-truck high; I never see anybody so polite.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14675,thank,Verb,To feel gratitude or appreciation toward, transitive,"I'll thank you not to smoke in my house! 1844, The Quarterly Review (volume 74, page 104) Our readers would not thank us for going into the badgerings which had for some time annoyed the chancellor on the subject of arrears in his court.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14676,thank,Verb,To credit or hold responsible, transitive,"We can thank global warming for this weather. 1898, Winston Churchill, chapter 5, in The Celebrity:But Miss Thorn relieved the situation by laughing aloud, [] . By the time we reached the house we were thanking our stars she had come. Mrs. Cooke came out from under the port-cochere to welcome her.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14682,thank one's lucky stars,Verb,"To be grateful, feel oneself fortunate.", idiomatic,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14692,thanked,Verb,simple past tense and past participle of thank,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14697,thankes,Verb,Third-person singular simple present indicative form of thanke,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14706,thankin',Verb,Eye dialect spelling of thanking.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14707,thanking,Verb,present participle of thank,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14716,thanks,Verb,Third-person singular simple present indicative form of thank,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14717,thanksgave,Verb,simple past tense of thanksgive,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14719,thanksgiven,Verb,past participle of thanksgive,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14722,thanksgives,Verb,Third-person singular simple present indicative form of thanksgive,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14758,tharved,Verb,simple past tense of tharf,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14759,tharving,Verb,present participle of tharf,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14778,that was that,Verb,simple past tense of that's that,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14787,thatch,Verb,"To cover the roof with straw, reed, leaves, etc.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14794,thatched,Verb,simple past tense and past participle of thatch,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14801,thatches,Verb,Third-person singular simple present indicative form of thatch,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14804,thatching,Verb,present participle of thatch,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14873,thaw,Verb,"To gradually melt, dissolve, or become fluid; to soften from frozen the ice thaws", intransitive,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14874,thaw,Verb,"To become so warm as to melt ice and snow said in reference to the weather, and used impersonally", intransitive,It's beginning to thaw.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14875,thaw,Verb,To grow gentle or genial," intransitive, figuratively",Her anger has thawed.,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14876,thaw,Verb,"To gradually cause frozen things (such as earth, snow, ice) to melt, soften, or dissolve.", transitive,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14883,thawed,Verb,simple past tense and past participle of thaw,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14887,thawing,Verb,present participle of thaw,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14892,thaws,Verb,Third-person singular simple present indicative form of thaw,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
14893,thawt,Verb,Eye dialect spelling of thought.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False
