Unnamed: 0,term,pos,definition,domain,supplementary_info,obsolete,slang,dated,rare,vulgar,offensive,slur,astrology,mythology,jargon,euphemistic,informal,humorous,literary,literature,childish,folklore,colloquial,nonstandard,theology,abbreviation,abbreviation_for_term,plural,plural_for_term,misspelling,misspelling_for_term,acronym,acronym_for_term,synonym,synonym_for_term,antonym,antonym_for_term,attribute,property,process
5606,impeachment,Noun,The act of calling into question or challenging the accuracy or propriety of something, countable,"Synonyms: deprecation, depreciation, discrediting, disparagement 1530 February, Stephen Gardiner; Edward Foxe, XXXII. A Letter from Gardiner and Fox, about Their Proceedings at Cambridg. An Original., in Gilbert Burnet, The History of the Reformation of the Church of England, first part (Of the Progress Made in It during the Reign of K. Henry the VIII.), London: Printed by T. H. for Richard Chiswell,[], published 1679, OCLC 1030811306, book II (Of the Process of Divorce between King Henry and Queen Katharine,[]), page 85: [] Nevertheles there was no o much care, labour, tudy, and diligence employed on our Party, by them, our elf, and other, for attaining your Grace's Purpoe, but there was as much done by others for the lett and empeachment of the ame; [] 1588, G[abriel] H[arvey], The Fourth Letter. To the Same Favourable or Indifferent Reader., in Fovre Letters, and Certaine Sonnets, especially Touching Robert Greene, and Other Parties by Him Abused:[], London: Imprinted by Iohn Wolfe, for Edward White, OCLC 84013514; republished as J[ohn] P[ayne] C[ollier], editor, Fovre Letters, and Certaine Sonnets (Miscellaneous Tracts Temp. Eliz. Jac. I), [London: s.n., 1870], OCLC 907145924, page 58:The leat may thinke upon Fabius Maximus, who with an honourable obtinacy purued the coure of his owne platforme, notwithtanding a thouand empeachments; and although lowly, with much murmuring, yet effectually with more reputation, atchieved his politicke purpoe: [...] 1643, William Prynne, The Treachery and Disloyalty of Papists to Their Soveraignes, in Doctrine and Practise. [] The Second Edition, Enlarged., in The Soveraigne Povver of Parliaments and Kingdomes: Divided into Fovre Parts. Together with an Appendix:[], printed at London: For Michael Sparke Senior, OCLC 22720680, page 105:[T]he Soveraign Power, and Iuridiction both in the Roman and German Empires, and in mot forraign Chritian Kingdoms, was, and yet is, in the Senate, People, Parliaments, States, Dyets; yet this is no empeachment at all to their royall Supremacies, or Titles of Supreme Heads, and Governours, within their own Dominions, [...] 1904, Robert Anderson, chapter III, in Pseudo-criticism: Or The Higher Criticism and Its Counterfeit, New York, N.Y.; Chicago, Ill.: Fleming H. Revell Company, OCLC 1191998, page 33:My words are not to be misread as a veiled attack on their integrity or their honour. They are intended as a frank and open impeachment of their judgment. [...] In certain quarters, I doubt not, this impeachment and this protest will provoke a sneer. 1952 September 15, C[live] S[taples] Lewis, The Dark Island, in The Voyage of the Dawn Treader, London: Geoffrey Bles, OCLC 2805288; republished New York, N.Y.: Collier Books, Macmillan Publishing Company, 1970, ISBN, page 152:And here is as great an adventure as ever I heard of, and here, if we turn back, no little impeachment of all our honours. (countable, law) A demonstration in a court of law, or before another finder of fact, that a witness was ingenuine before, and is therefore less likely to tell the truth now. 1903 November 16, Francis T. Nicholls, Chief Justice, Barras et al. v. Barras, in T. H. Thorpe, editor, Louisiana Reports: Cases Argued and Determined in the Supreme Court of Louisiana at Term Beginning First Monday of November, 1903, volume III, St. Paul, Minn.: West Publishing Co., published 1904, OCLC 16043627, column 299:It is sometimes intimated that testimony which is direct and positive cannot legally be rebutted and overturned by presumptions less high than those which are juris et de jure in the absence of impeachment of the credibility of the witnesses. We are not prepared to accept that proposition unqualifiedly. (countable, law, Britain) An accusation that a person has committed a crime against the state, such as treason. 1680 December 4, The Fifth Day, in The Tryal of William Viscount Stafford for High Treason,[], Dublin: Reprinted by Jos[eph] Ray,[], and are to be sold by S. Helsham, Joh. North, Jos[eph] Howes[], published 1681, OCLC 933071073, page 243:He [William Howard, 1st Viscount Stafford] is charged in the Articles of Impeachment with Contriving the Death of the King, and being at everal Meetings and Conults about the King's Death, and Hiring Perons to kill the King; And are thee no Overt Acts? [...] My Lords, another Exception that is taken, is, That there is no Indictment. I conceive that an Impeachment of the Houe of Commons is more than an Indictment. And there cannot be any doubt of that, the Impeachment of the Houe of Commons having always been received and proceeded on by your Lordships. 1923, Georgette Heyer, The Revenge, in The Great Roxhythe, Boston, Mass.: Small, Maynard and Company, OCLC 7521756, page 325:Backed by the Treasurer's bitterest enemies he brought charges against Danby. Impeachment followed. There was fresh uproar in the House. (countable, law, chiefly US) The act of impeaching or charging a public official with misconduct, especially if serious, often with the aim of having the official dismissed from office. 1774 May, American Affairs, in Sylvanus Urban [pseudonym; Edward Cave], editor, The Gentlemans Magazine, and Historical Chronicle, volume XLIV, London: Printed[], for D[avid] Henry, and sold by F[rancis] Newbery,[], published January 1755, OCLC 192374019, pages 236237:The Boton Gazette of March 7 contains articles of impeachment of high crimes and midemeanors againt Peter Oliver, Eq; Chief Jutice of the Superior Court of Judicature, c., over the Province of Maachuets Bay, by the Houe of Repreentatives in General Court aembled, [...] [T]he Aembly perited in their impeachment, which was carried, upon a diviion, yeas 92, nays 8: [...] 1788, Publius [pseudonym; Alexander Hamilton], Number LXV. A Further View of the Constitution of the Senate, in Relation to Its Capacity as a Court for the Trial of Impeachments., in The Federalist: A Collection of Essays, Written in Favour of the New Constitution, [] In Two Volumes, volume II, New York, N.Y.: Printed and sold by J. and A. M'Lean,[], OCLC 642792893, page 211:The awful dicretion, which a court of impeachments mut necearily have, to doom to honour or to infamy the mot confidential and the mot ditinguihed characters of the community, forbids the commitment of the trut to a mall number of perons. 1803, Alexander Addison; Thomas Lloyd, stenographer, The Trial of Alexander Addison, Esq.[], on an Impeachment by the House of Representatives, before the Senate of the Commonwealth of Pennsylvania.[], 2nd edition, Lancaster, Pa.: Printd by George Helmbold, junior, for Lloyd and Helmbold, jun., OCLC 926734832, pages 103104:The acts for which an officer may be impeached, are preciely thoe for which he may be indicted as an officer; midemeanors in office, offences or unlawful acts done with an evil intention in his official capacity. For uch only can he be convicted on an Impeachment. And no officer can be convicted on an Impeachment, unles, on the ame charge, and on the ame evidence, he ought to be convicted on an Indictment. The ground of both is an unlawful act with an evil intention. Impeachment is Indictment, in other form, adopted in England for great offenders, whoe influence might defeat the justice of the ordinary tribunals, and retained in Pennylvania, either from imilar motives, or from imitation. 1853, John Bruce, editor, Letters and Papers of the Verney Family down to the End of the Year 1639. Printed from the Original MSS. in the Possession of Sir Harry Verney, Bart. (Publications (Camden Society); 56), London: Printed for the Camden Society, by John Bowyer Nichols and Sons,[], OCLC 1009336804, page 271:Another letter [...] is worthy of being remembered, not merely as expressing more clearly Edmund Verney's antipathy of a Scotish war, but also as indicating what were his expectations, and no doubt the general expectations, of the results of calling a parliament. The quashing of ship-money, the abolition of monopolies, and even the impeachments of [William] Laud and [Thomas Wentworth, 1st Earl of] Strafford, are here clearly foreseen. 2010 April 8, Elizabeth B. Bazan; Anna C. Henning, Summary, in Impeachment: An Overview of Constitutional Provisions, Procedure, and Practice (CRS Report for Congress; 98-186), [Washington, D.C.]: Congressional Research Service, Library of Congress, OCLC 638959508:The impeachment process provides a mechanism for removal of the President, Vice President, and other federal civil officers found to have engaged in ""treason, bribery, or other high crimes and misdemeanors."" The Constitution places the responsibility and authority to determine whether to impeach and to draft articles of impeachment in the hands of the House of Representatives. A number of means have been used to trigger the House's investigation, but the ultimate decision in all instances as to whether impeachment is appropriate rests with the House. Should the House vote to impeach and vote articles of impeachment specifying the grounds upon which impeachment is based, the matter is then presented to the Senate for trial. 2013, Leon Zamosc, Popular Impeachments: Ecuador in Comparative Perspective, in Mario Sznajder, Luis Roniger, and Carlos A. Forment, editors, Shifting Frontiers of Citizenship: The Latin American Experience (International Comparative Social Studies; 29), Leiden: Brill, ISBN, ISSN 1568-4474, page 265:In popular impeachments, the street protesters use disruption in order to apply the ultimate accountability sanction for a president: removal from power. [...] Popular impeachments have only happened under extraordinary circumstances. In the case of legal accountability: blatant corruption, abuses of power, or both, that seem to go unpunished. In the case of political accountability: economic meltdowns, major political crises, or both, with no signs of light at the end of the tunnel.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
5633,impedance,Noun,The act of impeding; that which impedes; a hindrance,,"2012, R. Crafton Gibbs, Spirit Growth: Logos 2, Vol. 2, of Writing God's Book of Life (page 31) Faithful yielding is therefore a display of love before God by preparing to respond to his Call to Arms, even though He may not send us into the front lines of battle if some disability or impedance of Satan prevents us from action []",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
5886,imperialization,Noun,The process of imperializing.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
5906,imperilment,Noun,"The act of imperiling, or the state of being imperiled.",,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
5934,impermeabilization,Noun,The act of impermeabilizing,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
5977,impersonalization,Noun,The process of making something impersonal.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
5992,impersonation,Noun,the act of impersonating,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
6105,impingement,Noun,The act of impinging.,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
6154,implantation,Noun,The act of inserting a medical implant., surgery,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
6194,impleadment,Noun,"The act of impleading, or the state of being impleaded",,"1906, The Central Law Journal, Vol. 62, p. 14: Of course, a state cannot authorize the impleadment of a corporation on substituted service, except possibly, as to property having a situs in such state, but service on the president of a corporation as he is passing through a state or service on an agent duly appointed to accept service of process is not substituted service. 1987, Shriniwas Gupta, The Limitation Act, p. 184: In the absence of any order that the impleadment of newly added or substituted party shall take effect from the date of institution of a suit, the period of limitation so far as the newly added or substituted shall run from the date of their impleadment in the suit.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
6210,implementation,Noun,The process of moving an idea from concept to reality,,"In business, engineering and other fields, implementation refers to the building process rather than the design process. Now that the requirements are complete we can move on to implementation.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
6227,impletion,Noun,An act of filling; the state of being full,,"1842 W. Jardine, P. J. Selby, George Johnston, Charles C. Babington, J. H. Balfour, Richard Taylor, The Annals and Magazine of Natural History, Volume 10, Irregular metamorphoses of flowers are extremely common, and usually consist either of an actual muliplication of petals, or of the transformation of stamens and pistils into petals; the effect of these chages being the formation of double flowers, the impletion of which appears to take place in different ways in different plants. 1867, The Medical Times and Gazette, Volume 1 The greater the impletion of the artery during systole, the longer is the interval between the primary expansion and the acme of distension, and the bolder the curve which indicates it.",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,,False,,False,,False,,False,,False,False,True
